,Gender,Age,Socioeconomic Status
714,Male,67.08661673182186,Very Affluent
715,Male,28.04586999105489,Very Disadvantaged
716,Female,80.8339581556048,Affluent
717,Male,31.46561288034905,Very Disadvantaged
718,Male,46.38610577169247,Very Affluent
719,Male,32.825574817573376,Very Affluent
720,Male,35.92655573853137,Affluent
721,Female,32.2303904651754,Disadvantaged
722,Female,88.35421729213758,Very Disadvantaged
723,Female,42.54466400334744,Very Affluent
724,Female,20.903505274955354,Disadvantaged
725,Female,30.154364594776034,Very Affluent
726,Female,30.124896939580804,Average
727,Male,19.573678263512143,Very Disadvantaged
728,Female,87.08976272384956,Average
729,Female,33.53525830476923,Very Disadvantaged
730,Male,39.37036318856561,Average
731,Female,17.85967652816958,Disadvantaged
732,Male,27.8734247848694,Affluent
733,Male,23.249167816832447,Very Disadvantaged
734,Female,42.239995542863035,Very Disadvantaged
735,Female,61.06260780338985,Disadvantaged
736,Female,55.08754311494107,Affluent
737,Male,22.917130358333367,Very Affluent
738,Male,62.895467567888325,Disadvantaged
739,Female,48.79172774639356,Disadvantaged
740,Female,16.817884887559,Affluent
741,Female,25.26806223876479,Disadvantaged
742,Male,64.01161298969296,Average
743,Male,24.579787429715495,Very Affluent
744,Female,24.49400420749225,Average
745,Male,90.9552024713258,Very Disadvantaged
746,Female,31.390695406616977,Average
747,Male,28.99085977323465,Very Affluent
748,Male,79.86272188886704,Very Disadvantaged
749,Male,63.38483403671712,Disadvantaged
750,Male,65.65957513301039,Very Affluent
751,Male,19.273051642822725,Average
752,Female,25.38079812221068,Very Disadvantaged
753,Male,47.444651832192434,Average
754,Female,60.14676772053527,Affluent
755,Male,33.00844760513155,Disadvantaged
756,Male,35.5617940723969,Average
757,Female,25.95760647070434,Affluent
758,Male,37.66819688950372,Average
759,Female,40.474352611025374,Very Disadvantaged
760,Male,59.53507554459052,Affluent
761,Female,42.83805038292118,Affluent
762,Male,35.74759648070978,Average
763,Female,36.477924198336275,Average
764,Female,47.09822054170394,Very Disadvantaged
765,Male,34.65671067290673,Average
766,Male,51.83703555978592,Very Affluent
767,Female,82.34681691774645,Affluent
768,Female,32.97615123671931,Affluent
769,Female,90.01425591733997,Disadvantaged
770,Female,50.58189266547147,Affluent
771,Female,57.644958850090546,Average
772,Male,37.619248479167325,Very Affluent
773,Female,22.910655962390372,Affluent
774,Female,21.195919353864586,Very Disadvantaged
775,Female,29.974038095688318,Very Affluent
776,Female,28.430342295215908,Very Disadvantaged
777,Female,43.69042999956397,Average
778,Female,40.77679129921134,Very Disadvantaged
779,Female,20.650882202717575,Very Disadvantaged
780,Male,54.2305575590606,Average
781,Male,28.200916193416802,Disadvantaged
782,Male,47.44647683546298,Average
783,Male,35.27398111833921,Disadvantaged
784,Female,18.05603205046445,Disadvantaged
785,Female,38.90629154879237,Affluent
786,Male,29.861892994170827,Very Affluent
787,Male,37.24002809400561,Disadvantaged
788,Female,77.31735880305064,Very Affluent
789,Female,31.167154676265707,Average
790,Female,51.14669404110521,Very Affluent
791,Female,37.48002538336231,Very Affluent
792,Male,51.9962271935819,Average
793,Female,21.456715053347203,Disadvantaged
794,Female,57.97052678057316,Affluent
795,Male,59.37242114847952,Average
796,Male,41.44154098039109,Average
797,Male,28.392865527071702,Affluent
798,Male,55.44430483979039,Very Disadvantaged
799,Male,28.353002130274128,Affluent
800,Male,23.54414566440708,Affluent
801,Female,46.58386114890509,Average
802,Female,47.634348596276915,Disadvantaged
803,Female,42.3032596355715,Average
804,Female,48.84519037634699,Affluent
805,Male,24.272232523186865,Average
806,Female,55.25867982159923,Disadvantaged
807,Male,38.79257904669496,Affluent
808,Male,18.60764137688262,Affluent
809,Female,39.09883258602341,Affluent
810,Female,41.51806671985378,Average
811,Male,35.03882430969846,Disadvantaged
812,Male,58.69138919657459,Disadvantaged
813,Female,34.004173740599725,Very Affluent
814,Male,15.341282039388894,Average
815,Female,70.94282046995201,Very Affluent
816,Female,34.445366067132845,Affluent
817,Female,70.78684155853935,Very Affluent
818,Female,66.25158300189676,Disadvantaged
819,Female,36.07730304546137,Disadvantaged
820,Male,43.14224230181097,Very Affluent
821,Female,45.62541667339024,Disadvantaged
822,Female,19.2750517625385,Average
823,Male,35.77493449710554,Average
824,Female,29.97750727360065,Very Disadvantaged
825,Female,56.51587047343675,Very Disadvantaged
826,Male,49.25290115167084,Very Affluent
827,Male,44.30158935166766,Affluent
828,Female,62.64287605986286,Affluent
829,Male,32.234193027673264,Disadvantaged
830,Female,45.467202444118875,Disadvantaged
831,Female,77.41237133676951,Affluent
832,Male,20.406664069537833,Very Disadvantaged
833,Male,41.28354744731122,Very Disadvantaged
834,Female,31.71435518796133,Very Affluent
835,Female,58.08104116636752,Average
836,Male,23.429895685135655,Very Affluent
837,Male,20.181129660219582,Average
838,Male,22.771777403063652,Very Affluent
839,Male,18.648582738650422,Very Affluent
840,Female,58.05072586007566,Very Affluent
841,Female,62.895393855838755,Very Affluent
842,Male,18.98371918083935,Very Affluent
843,Male,27.801346697657475,Very Disadvantaged
844,Male,37.83265393017027,Very Disadvantaged
845,Male,16.813925681011526,Affluent
846,Female,36.4421126577701,Affluent
847,Male,81.5667360291919,Very Disadvantaged
848,Male,70.16470831181644,Very Disadvantaged
849,Male,29.279538859445697,Average
850,Male,79.98442271791636,Disadvantaged
851,Male,18.20035779130505,Disadvantaged
852,Male,61.60586379074276,Very Disadvantaged
853,Female,27.700894563145035,Disadvantaged
854,Male,38.01026938260751,Very Affluent
855,Male,59.542846794678276,Affluent
856,Male,52.35990296071864,Affluent
857,Female,21.863520846613604,Very Disadvantaged
858,Female,66.47469223633922,Very Disadvantaged
859,Female,38.10512429305109,Very Affluent
860,Female,46.3454837865196,Average
861,Female,22.477297350564655,Average
862,Female,52.04352858901013,Very Disadvantaged
863,Female,32.44945156657006,Affluent
864,Female,48.21973142876535,Affluent
865,Female,33.50411990569751,Very Affluent
866,Male,26.875001432809416,Very Affluent
867,Female,55.71693512056132,Very Affluent
868,Female,32.06363747007433,Very Disadvantaged
869,Female,40.97259565462778,Affluent
870,Female,48.096881156405345,Disadvantaged
871,Male,56.27941297815245,Very Disadvantaged
872,Female,45.6768989957842,Very Disadvantaged
873,Female,58.93187271721714,Very Affluent
874,Female,41.53670823924307,Disadvantaged
875,Male,27.848029607454226,Affluent
876,Female,35.28569796395866,Affluent
877,Male,20.895709747511784,Disadvantaged
878,Male,15.171517811264629,Disadvantaged
879,Female,27.763208854647115,Average
880,Female,15.679263581968137,Very Disadvantaged
881,Male,29.978698751421256,Very Disadvantaged
882,Female,53.847073100771205,Very Affluent
883,Male,56.003671270373715,Very Affluent
884,Female,55.87668049536988,Very Disadvantaged
885,Female,37.10312734569022,Affluent
886,Male,53.20999348347547,Disadvantaged
887,Female,46.78006396961975,Very Disadvantaged
888,Male,24.985725534396106,Affluent
889,Male,19.10914613474969,Very Disadvantaged
890,Female,75.84115974784879,Very Affluent
891,Female,34.19781991957305,Affluent
892,Female,53.82385576472309,Average
893,Female,77.19487952675453,Very Affluent
894,Female,51.521623216326674,Average
895,Male,28.06469458105178,Average
896,Male,56.79530047650615,Disadvantaged
897,Male,43.29839059373311,Average
898,Male,48.280258386477826,Disadvantaged
899,Male,43.89848152208238,Very Affluent
900,Male,32.09969227098416,Disadvantaged
901,Female,49.63408752802075,Disadvantaged
902,Male,52.089445517445526,Disadvantaged
903,Male,64.54687918524434,Affluent
904,Female,60.66166722467328,Very Affluent
905,Female,35.816955607933195,Very Affluent
906,Male,30.150570713133476,Very Disadvantaged
907,Female,29.934209321740724,Affluent
908,Female,48.41669963035094,Affluent
909,Male,28.246732902176113,Average
910,Male,42.21687135736795,Average
911,Female,28.24655770824124,Disadvantaged
912,Male,44.88742232520919,Very Affluent
913,Female,53.486186509119634,Affluent
914,Female,25.474112099143667,Very Disadvantaged
915,Male,23.291268545902053,Very Affluent
916,Female,20.91648098061011,Very Affluent
917,Male,38.56494360101013,Average
918,Male,44.42955776164562,Very Disadvantaged
919,Male,41.86105510450096,Very Affluent
920,Female,34.51168032436828,Very Affluent
921,Male,67.6669236931545,Very Affluent
922,Male,38.59475023594046,Disadvantaged
923,Female,35.09250828322656,Affluent
924,Male,54.22524341563152,Disadvantaged
925,Female,40.731584296471816,Very Disadvantaged
926,Male,62.28325184812295,Disadvantaged
927,Male,48.06186211637449,Disadvantaged
928,Female,30.99922423154039,Average
929,Female,66.96361731374377,Affluent
930,Female,21.58936325110732,Affluent
931,Male,30.537783082997414,Affluent
932,Female,94.32941017495023,Very Affluent
933,Female,41.25595432375595,Affluent
934,Female,22.317590114900753,Disadvantaged
935,Female,53.72240803009725,Affluent
936,Female,70.39328332534922,Very Affluent
937,Female,56.74753888108401,Very Affluent
938,Female,39.75839753970347,Very Affluent
939,Female,44.08880973615602,Very Affluent
940,Female,50.23479230578062,Disadvantaged
941,Female,31.858207242933062,Very Disadvantaged
942,Female,21.30523363047176,Disadvantaged
943,Male,50.994060944510395,Very Disadvantaged
944,Male,69.1532323153145,Average
945,Male,37.98463801899102,Affluent
946,Male,50.766830888027584,Affluent
947,Male,20.739881604790686,Very Disadvantaged
948,Female,43.82809408453267,Average
949,Female,15.793226146488536,Affluent
950,Male,37.80479370267646,Affluent
951,Female,27.113539607684395,Very Affluent
952,Female,49.754714095148145,Average
953,Female,43.5448266842197,Affluent
954,Male,62.48721165107378,Affluent
955,Male,39.05698037345499,Very Disadvantaged
956,Female,30.170938972432065,Very Disadvantaged
957,Male,51.605989568917565,Very Disadvantaged
958,Female,52.56045639432754,Very Affluent
959,Male,72.10876785695314,Very Affluent
960,Male,27.15886970649016,Disadvantaged
961,Female,61.689458745330256,Very Disadvantaged
962,Female,26.18381560049982,Affluent
963,Female,24.38135431159677,Very Disadvantaged
964,Female,27.7715908672932,Average
965,Male,55.82730877211718,Average
966,Female,65.02583676444829,Disadvantaged
967,Female,25.722899169544448,Very Affluent
968,Female,46.839547509529204,Very Affluent
969,Female,63.520576051602276,Average
970,Male,48.55556946970469,Disadvantaged
971,Female,34.70858861240529,Very Affluent
972,Female,28.051952780139985,Affluent
973,Female,26.82860768251932,Average
974,Male,36.73399879344445,Affluent
975,Female,28.87363846210171,Very Affluent
976,Female,37.36510934156773,Average
977,Male,39.73430408418563,Very Affluent
978,Male,38.50299831675313,Affluent
979,Female,42.60849471906544,Affluent
980,Male,47.65682643483071,Disadvantaged
981,Male,30.443200271122066,Very Disadvantaged
982,Male,45.75767150847528,Affluent
983,Male,49.9022478716253,Disadvantaged
984,Female,39.04810132776871,Very Disadvantaged
985,Female,59.29994216562083,Disadvantaged
986,Female,51.55383577781438,Average
987,Male,47.446383872353586,Very Affluent
988,Female,89.72177866941597,Affluent
989,Female,68.39029158103952,Average
990,Female,21.031171160432034,Disadvantaged
991,Female,15.651174972518742,Disadvantaged
992,Male,24.141616663813515,Affluent
993,Female,42.336625649798634,Disadvantaged
994,Female,38.64127902055783,Affluent
995,Female,38.19270651473022,Disadvantaged
996,Female,39.46769333202285,Average
997,Female,26.568869397511598,Very Disadvantaged
998,Female,57.263101887522375,Affluent
999,Female,62.46186309597485,Affluent
1000,Male,36.96217243636923,Disadvantaged
1001,Female,33.11294650837714,Very Disadvantaged
1002,Female,16.503349909982443,Very Affluent
1003,Male,55.37285063157419,Very Disadvantaged
1004,Male,54.52736363089025,Very Affluent
1005,Male,27.39087743882517,Average
1006,Male,83.23061338040372,Average
1007,Female,23.21440199986609,Disadvantaged
1008,Male,37.13518648468995,Very Affluent
1009,Female,39.65118998047767,Disadvantaged
1010,Male,65.3585147187047,Disadvantaged
1011,Male,42.389771027690564,Disadvantaged
1012,Female,46.78251923976503,Affluent
1013,Female,58.41523067468678,Very Disadvantaged
1014,Female,21.16052135823368,Disadvantaged
1015,Female,45.28259753922676,Very Affluent
1016,Male,28.87584719846263,Disadvantaged
1017,Female,32.187645727112034,Average
1018,Female,42.21555682199946,Affluent
1019,Male,29.9929819442746,Disadvantaged
1020,Male,36.77609091706797,Average
1021,Female,68.29053865831749,Very Disadvantaged
1022,Male,19.385880405989493,Disadvantaged
1023,Male,34.76336284102671,Affluent
1024,Female,29.747150398202518,Affluent
1025,Female,46.52936609937443,Affluent
1026,Male,37.03010902396707,Affluent
1027,Male,78.42836131023267,Very Affluent
1028,Male,23.73352741830692,Very Affluent
1029,Male,44.893651284758164,Average
1030,Female,36.8601181241034,Very Disadvantaged
1031,Male,67.21480097628955,Very Affluent
1032,Male,32.646137311157766,Affluent
1033,Male,39.58356675219634,Affluent
1034,Female,57.053153276325105,Average
1035,Male,42.19521589646668,Affluent
1036,Male,35.13303966554853,Disadvantaged
1037,Male,51.5879401676466,Affluent
1038,Female,15.443088952645965,Average
1039,Male,66.53909703738863,Affluent
1040,Male,46.47874362843989,Affluent
1041,Female,38.26689514060169,Affluent
1042,Male,38.49062792660077,Average
1043,Male,38.05641572055465,Very Disadvantaged
1044,Male,30.730388380180294,Disadvantaged
1045,Female,52.81387848005647,Very Disadvantaged
1046,Female,45.22353890721981,Very Disadvantaged
1047,Male,17.367651599047118,Very Disadvantaged
1048,Female,30.74410798313418,Very Affluent
1049,Male,42.99230622552281,Average
1050,Male,31.230825141161368,Very Affluent
1051,Female,34.526183629810305,Very Disadvantaged
1052,Male,39.94014286276651,Very Disadvantaged
1053,Female,33.98143872153659,Very Disadvantaged
1054,Male,29.071600218308383,Very Affluent
1055,Male,31.48042364642022,Very Affluent
1056,Female,18.160031803331655,Average
1057,Female,17.83957465644402,Average
1058,Female,15.80114067252747,Very Affluent
1059,Female,36.04501231980362,Very Affluent
1060,Male,26.474814764473336,Very Disadvantaged
1061,Male,45.79986428007797,Average
1062,Female,33.87980921457019,Disadvantaged
1063,Male,22.718809823612368,Very Disadvantaged
1064,Male,73.0513384293588,Very Affluent
1065,Female,22.140663408863674,Average
1066,Male,35.942666201549905,Disadvantaged
1067,Female,40.94308962594997,Affluent
1068,Female,31.951341907812814,Disadvantaged
1069,Female,25.418520433140685,Affluent
1070,Male,38.183008906983524,Very Disadvantaged
1071,Male,16.643610206803206,Affluent
1072,Female,25.55857397567568,Average
1073,Male,25.640434909255607,Very Affluent
1074,Male,23.38397601240388,Affluent
1075,Male,48.14162314077448,Very Disadvantaged
1076,Female,55.19830386069933,Affluent
1077,Female,22.58688570595763,Very Affluent
1078,Female,54.76493795383226,Affluent
1079,Male,86.46132812013101,Average
1080,Male,88.04768805996643,Average
1081,Female,45.311927173158146,Very Affluent
1082,Male,56.1263302440248,Average
1083,Male,31.751039405891195,Average
1084,Male,55.365839191956574,Affluent
1085,Female,72.4135523868392,Disadvantaged
1086,Female,64.11985285991852,Very Affluent
1087,Female,47.39528566708951,Very Affluent
1088,Male,23.67654599777955,Affluent
1089,Male,52.578191805128824,Very Affluent
1090,Male,55.97952521256603,Affluent
1091,Female,34.31457545796674,Average
1092,Female,64.47186493718557,Very Affluent
1093,Female,50.758482371317484,Very Affluent
1094,Female,50.54888401615633,Very Disadvantaged
1095,Female,37.759459793213885,Disadvantaged
1096,Female,35.322074236020555,Very Affluent
